cell_key,grade,level,theme_id,theme_name,subtopic_idx,subtopic,current_count,needed,current_levels
G6|L5|T007|S0,6,5,T007,РљРѕРјР±РёРЅР°С‚РѕСЂРёРєР° Рё С‚РµРѕСЂРёСЏ РёРіСЂ,0,Р’С‹РёРіСЂС‹С€РЅС‹Рµ Рё РїСЂРѕРёРіСЂС‹С€РЅС‹Рµ РїРѕР·РёС†РёРё,0,5,L5
G6|L5|T007|S1,6,5,T007,РљРѕРјР±РёРЅР°С‚РѕСЂРёРєР° Рё С‚РµРѕСЂРёСЏ РёРіСЂ,1,РРіСЂС‹ СЃ СЃРёРјРјРµС‚СЂРёС‡РЅРѕР№ СЃС‚СЂР°С‚РµРіРёРµР№,0,5,L5
G6|L5|T007|S2,6,5,T007,РљРѕРјР±РёРЅР°С‚РѕСЂРёРєР° Рё С‚РµРѕСЂРёСЏ РёРіСЂ,2,РЎС‚СЂР°С‚РµРіРёСЏ Рё Р°РЅР°Р»РёР· РёРіСЂ,0,5,L5
G6|L5|T016|S1,6,5,T016,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕСѓРіРѕР»СЊРЅРёРєРё,1,РџР°СЂР°Р»Р»РµР»РѕРіСЂР°РјРјС‹ Рё С‚СЂР°РїРµС†РёРё,0,5,L5
G6|L5|T018|S2,6,5,T018,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РїР»РѕС‰Р°РґСЊ,2,Р¤РѕСЂРјСѓР»С‹ РїР»РѕС‰Р°РґРё С‚СЂРµСѓРіРѕР»СЊРЅРёРєР° Рё С‡РµС‚С‹СЂС‘С…СѓРіРѕР»СЊРЅРёРєР°,0,5,L5
G6|L5|T032|S1,6,5,T032,РўРµРєСЃС‚РѕРІС‹Рµ Р·Р°РґР°С‡Рё: РґРІРёР¶РµРЅРёРµ,1,Р”РІРёР¶РµРЅРёРµ РїРѕ РІРѕРґРµ,0,5,L5
G6|L5|T033|S0,6,5,T033,РўРµРєСЃС‚РѕРІС‹Рµ Р·Р°РґР°С‡Рё: РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊ Рё СЃРјРµСЃРё,0,"Р—Р°РґР°С‡Рё РЅР° РєРѕРЅС†РµРЅС‚СЂР°С†РёСЋ, СЃРїР»Р°РІС‹, СЃРјРµСЃРё",0,5,L5
G6|L5|T033|S1,6,5,T033,РўРµРєСЃС‚РѕРІС‹Рµ Р·Р°РґР°С‡Рё: РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊ Рё СЃРјРµСЃРё,1,Р—Р°РґР°С‡Рё РЅР° СЃРѕРІРјРµСЃС‚РЅСѓСЋ СЂР°Р±РѕС‚Сѓ,0,5,L5
G6|L5|T033|S2,6,5,T033,РўРµРєСЃС‚РѕРІС‹Рµ Р·Р°РґР°С‡Рё: РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊ Рё СЃРјРµСЃРё,2,Р—Р°РґР°С‡Рё РЅР° РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊ С‚СЂСѓРґР°,0,5,L5
G7|L5|T003|S1,7,5,T003,Р’РµСЂРѕСЏС‚РЅРѕСЃС‚СЊ Рё РєРѕРјР±РёРЅР°С‚РѕСЂРёРєР°,1,РљР»Р°СЃСЃРёС‡РµСЃРєР°СЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚СЊ,0,5,L5
G7|L5|T003|S2,7,5,T003,Р’РµСЂРѕСЏС‚РЅРѕСЃС‚СЊ Рё РєРѕРјР±РёРЅР°С‚РѕСЂРёРєР°,2,РЈСЃР»РѕРІРЅР°СЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚СЊ Рё С„РѕСЂРјСѓР»Р° Р‘Р°Р№РµСЃР°,0,5,L5
G11|L5|T001|S1,11,5,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,1,"Р“СЂСѓРїРїС‹: РїРѕРґРіСЂСѓРїРїС‹, СЃРјРµР¶РЅС‹Рµ РєР»Р°СЃСЃС‹",0,5,L5
G11|L5|T001|S2,11,5,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,2,Р“РѕРјРѕРјРѕСЂС„РёР·РјС‹ Рё С„Р°РєС‚РѕСЂРіСЂСѓРїРїС‹,0,5,L5
G11|L5|T034|S0,11,5,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,0,Р‘РёРЅРѕРјРёР°Р»СЊРЅРѕРµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёРµ,0,5,L5
G11|L5|T043|S1,11,5,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,1,РћР±СЉС‘Рј С‚РµР» РІСЂР°С‰РµРЅРёСЏ,0,5,L5
